'FS 39' 'SF 52' 1.0
'FS 39' 'SF 49' 1.0
'FS 38' 'SF 56' 1.0
'FS 38' 'SF 41' 1.0
'FS 38' 'SF 2' 1.0
'FS 38' 'SF 9' 1.0
'FS 38' 'SF 38' 1.0
'FS 38' 'SF 32' 1.0
'FS 38' 'SF 36' 1.0
'FS 38' 'SF 57' 1.0
'FS 38' 'SF 87' 1.0
'FS 33' 'SF 44' 1.0
'FS 33' 'SF 3' 1.0
'FS 33' 'SF 31' 1.0
'FS 33' 'SF 58' 1.0
'FS 33' 'SF 37' 1.0
'FS 32' 'SF 44' 1.0
'FS 32' 'SF 7' 1.0
'FS 32' 'SF 37' 1.0
'FS 32' 'SF 36' 1.0
'FS 31' 'SF 53' 1.0
'FS 31' 'SF 33' 1.0
'FS 31' 'SF 32' 1.0
'FS 31' 'SF 38' 1.0
'FS 31' 'SF 81' 1.0
'FS 30' 'SF 44' 1.0
'FS 30' 'SF 47' 1.0
'FS 30' 'SF 3' 1.0
'FS 30' 'SF 39' 1.0
'FS 30' 'SF 37' 1.0
'FS 30' 'SF 81' 1.0
'FS 37' 'SF 44' 1.0
'FS 37' 'SF 45' 1.0
'FS 37' 'SF 1' 1.0
'FS 37' 'SF 9' 1.0
'FS 37' 'SF 53' 1.0
'FS 37' 'SF 35' 1.0
'FS 37' 'SF 34' 1.0
'FS 37' 'SF 37' 1.0
'FS 37' 'SF 52' 1.0
'FS 37' 'SF 50' 1.0
'FS 37' 'SF 57' 1.0
'FS 36' 'SF 49' 1.0
'FS 36' 'SF 47' 1.0
'FS 36' 'SF 4' 1.0
'FS 36' 'SF 39' 1.0
'FS 36' 'SF 57' 1.0
'FS 36' 'SF 55' 1.0
'FS 36' 'SF 54' 1.0
'FS 36' 'SF 58' 1.0
'FS 36' 'SF 52' 1.0
'FS 35' 'SF 6' 1.0
'FS 35' 'SF 57' 1.0
'FS 35' 'SF 47' 1.0
'FS 34' 'SF 45' 1.0
'FS 34' 'SF 7' 1.0
'FS 34' 'SF 33' 1.0
'FS 34' 'SF 57' 1.0
'SF 53' 'FS 51' 1.0
'SF 53' 'FS 52' 1.0
'SF 53' 'FS 21' 1.0
'SF 53' 'FS 59' 1.0
'SF 52' 'FS 46' 1.0
'SF 52' 'FS 22' 1.0
'SF 52' 'FS 45' 1.0
'SF 51' 'FS 51' 1.0
'SF 51' 'FS 54' 1.0
'SF 51' 'FS 56' 1.0
'SF 51' 'FS 22' 1.0
'SF 51' 'FS 29' 1.0
'SF 50' 'FS 50' 1.0
'SF 50' 'FS 56' 1.0
'SF 50' 'FS 43' 1.0
'SF 50' 'FS 48' 1.0
'SF 57' 'FS 55' 1.0
'SF 57' 'FS 54' 1.0
'SF 57' 'FS 59' 1.0
'SF 57' 'FS 24' 1.0
'SF 57' 'FS 43' 1.0
'SF 57' 'FS 20' 1.0
'SF 57' 'FS 21' 1.0
'SF 57' 'FS 28' 1.0
'SF 56' 'FS 54' 1.0
'SF 56' 'FS 26' 1.0
'SF 56' 'FS 42' 1.0
'SF 56' 'FS 40' 1.0
'SF 56' 'FS 41' 1.0
'SF 56' 'FS 46' 1.0
'SF 56' 'FS 48' 1.0
'SF 56' 'FS 49' 1.0
'SF 55' 'FS 53' 1.0
'SF 55' 'FS 59' 1.0
'SF 55' 'FS 27' 1.0
'SF 55' 'FS 40' 1.0
'SF 55' 'FS 47' 1.0
'SF 55' 'FS 44' 1.0
'SF 55' 'FS 49' 1.0
'SF 54' 'FS 50' 1.0
'SF 54' 'FS 57' 1.0
'SF 54' 'FS 25' 1.0
'SF 54' 'FS 41' 1.0
'SF 54' 'FS 21' 1.0
'SF 54' 'FS 22' 1.0
'SF 54' 'FS 45' 1.0
'SF 54' 'FS 28' 1.0
'SF 54' 'FS 29' 1.0
'SF 59' 'FS 51' 1.0
'SF 59' 'FS 50' 1.0
'SF 59' 'FS 52' 1.0
'SF 59' 'FS 54' 1.0
'SF 59' 'FS 43' 1.0
'SF 59' 'FS 29' 1.0
'SF 59' 'FS 28' 1.0
'SF 59' 'FS 48' 1.0
'SF 58' 'FS 53' 1.0
'SF 58' 'FS 54' 1.0
'SF 58' 'FS 25' 1.0
'SF 58' 'FS 49' 1.0
'SF 58' 'FS 28' 1.0
'SF 58' 'FS 42' 1.0
'FS 47' 'SF 45' 1.0
'FS 47' 'SF 40' 1.0
'FS 47' 'SF 30' 1.0
'FS 47' 'SF 32' 1.0
'FS 47' 'SF 36' 1.0
'FS 47' 'SF 49' 1.0
'FS 24' 'SF 47' 1.0
'FS 24' 'SF 2' 1.0
'FS 24' 'SF 9' 1.0
'FS 24' 'SF 8' 1.0
'FS 24' 'SF 34' 1.0
'FS 25' 'SF 49' 1.0
'FS 25' 'SF 45' 1.0
'FS 25' 'SF 41' 1.0
'FS 25' 'SF 42' 1.0
'FS 25' 'SF 38' 1.0
'FS 25' 'SF 31' 1.0
'FS 25' 'SF 33' 1.0
'FS 26' 'SF 7' 1.0
'FS 26' 'SF 31' 1.0
'FS 27' 'SF 45' 1.0
'FS 27' 'SF 46' 1.0
'FS 27' 'SF 42' 1.0
'FS 27' 'SF 7' 1.0
'FS 27' 'SF 35' 1.0
'FS 27' 'SF 34' 1.0
'FS 20' 'SF 44' 1.0
'FS 20' 'SF 1' 1.0
'FS 20' 'SF 4' 1.0
'FS 20' 'SF 38' 1.0
'FS 20' 'SF 87' 1.0
'FS 21' 'SF 45' 1.0
'FS 21' 'SF 3' 1.0
'FS 21' 'SF 40' 1.0
'FS 21' 'SF 43' 1.0
'FS 21' 'SF 87' 1.0
'FS 22' 'SF 41' 1.0
'FS 22' 'SF 7' 1.0
'FS 22' 'SF 34' 1.0
'FS 22' 'SF 42' 1.0
'FS 23' 'SF 49' 1.0
'FS 23' 'SF 47' 1.0
'FS 23' 'SF 40' 1.0
'FS 23' 'SF 3' 1.0
'FS 23' 'SF 41' 1.0
'FS 23' 'SF 43' 1.0
'FS 23' 'SF 38' 1.0
'FS 23' 'SF 32' 1.0
'FS 28' 'SF 44' 1.0
'FS 28' 'SF 47' 1.0
'FS 29' 'SF 8' 1.0
'FS 29' 'SF 35' 1.0
'FS 44' 'SF 49' 1.0
'FS 44' 'SF 42' 1.0
'FS 44' 'SF 37' 1.0
'FS 49' 'SF 45' 1.0
'FS 49' 'SF 47' 1.0
'FS 49' 'SF 4' 1.0
'FS 49' 'SF 35' 1.0
'FS 49' 'SF 33' 1.0
'FS 49' 'SF 34' 1.0
'FS 49' 'SF 87' 1.0
'SF 48' 'FS 58' 1.0
'SF 49' 'FS 59' 1.0
'SF 49' 'FS 40' 1.0
'SF 49' 'FS 41' 1.0
'SF 49' 'FS 45' 1.0
'SF 44' 'FS 50' 1.0
'SF 44' 'FS 53' 1.0
'SF 44' 'FS 55' 1.0
'SF 44' 'FS 56' 1.0
'SF 44' 'FS 45' 1.0
'SF 45' 'FS 51' 1.0
'SF 45' 'FS 55' 1.0
'SF 46' 'FS 51' 1.0
'SF 46' 'FS 54' 1.0
'SF 46' 'FS 43' 1.0
'SF 46' 'FS 42' 1.0
'SF 47' 'FS 51' 1.0
'SF 47' 'FS 59' 1.0
'SF 47' 'FS 40' 1.0
'SF 47' 'FS 46' 1.0
'SF 47' 'FS 48' 1.0
'SF 40' 'FS 52' 1.0
'SF 40' 'FS 57' 1.0
'SF 40' 'FS 56' 1.0
'SF 40' 'FS 43' 1.0
'SF 41' 'FS 51' 1.0
'SF 41' 'FS 50' 1.0
'SF 41' 'FS 59' 1.0
'SF 41' 'FS 40' 1.0
'SF 41' 'FS 41' 1.0
'SF 42' 'FS 45' 1.0
'SF 42' 'FS 57' 1.0
'SF 43' 'FS 52' 1.0
'SF 43' 'FS 57' 1.0
'SF 43' 'FS 54' 1.0
'FS 51' 'SF 3' 1.0
'FS 51' 'SF 2' 1.0
'FS 51' 'SF 6' 1.0
'FS 51' 'SF 9' 1.0
'FS 51' 'SF 87' 1.0
'FS 50' 'SF 7' 1.0
'FS 50' 'SF 38' 1.0
'FS 50' 'SF 32' 1.0
'FS 50' 'SF 37' 1.0
'FS 53' 'SF 5' 1.0
'FS 53' 'SF 8' 1.0
'FS 53' 'SF 31' 1.0
'FS 53' 'SF 33' 1.0
'FS 53' 'SF 34' 1.0
'FS 53' 'SF 81' 1.0
'FS 52' 'SF 3' 1.0
'FS 52' 'SF 9' 1.0
'FS 52' 'SF 8' 1.0
'FS 52' 'SF 30' 1.0
'FS 52' 'SF 34' 1.0
'FS 55' 'SF 8' 1.0
'FS 55' 'SF 38' 1.0
'FS 55' 'SF 34' 1.0
'FS 55' 'SF 81' 1.0
'SF 6' 'FS 41' 1.0
'SF 4' 'FS 57' 1.0
'SF 4' 'FS 43' 1.0
'FS 59' 'SF 9' 1.0
'FS 59' 'SF 38' 1.0
'FS 59' 'SF 32' 1.0
'FS 59' 'SF 39' 1.0
'FS 58' 'SF 1' 1.0
'FS 58' 'SF 34' 1.0
'FS 58' 'SF 81' 1.0
'SF 9' 'FS 57' 1.0
'SF 8' 'FS 43' 1.0
'SF 8' 'FS 40' 1.0
'SF 8' 'FS 45' 1.0
'SF 8' 'FS 48' 1.0
'SF 3' 'FS 57' 1.0
'SF 7' 'FS 56' 1.0
'SF 7' 'FS 46' 1.0
'SF 1' 'FS 57' 1.0
'SF 1' 'FS 43' 1.0
'SF 1' 'FS 45' 1.0
'SF 1' 'FS 48' 1.0
'SF 39' 'FS 40' 1.0
'SF 38' 'FS 56' 1.0
'SF 38' 'FS 45' 1.0
'SF 81' 'FS 54' 1.0
'SF 81' 'FS 40' 1.0
'SF 31' 'FS 41' 1.0
'SF 31' 'FS 46' 1.0
'SF 30' 'FS 54' 1.0
'SF 30' 'FS 43' 1.0
'SF 33' 'FS 54' 1.0
'SF 32' 'FS 40' 1.0
'SF 32' 'FS 41' 1.0
'SF 32' 'FS 48' 1.0
'SF 35' 'FS 42' 1.0
'SF 34' 'FS 57' 1.0
'SF 34' 'FS 41' 1.0
'SF 37' 'FS 54' 1.0
'SF 37' 'FS 40' 1.0
'FS 54' 'SF 36' 1.0
'SF 36' 'FS 56' 1.0
'SF 36' 'FS 45' 1.0
'FS 48' 'SF 87' 1.0
'SF 28' 'FS 51' 2.0
'SF 28' 'FS 50' 2.0
'SF 28' 'FS 75' 2.0
'SF 28' 'FS 18' 2.0
'SF 28' 'FS 16' 2.0
'SF 28' 'FS 11' 2.0
'SF 28' 'FS 26' 2.0
'SF 28' 'FS 27' 2.0
'SF 28' 'FS 1' 2.0
'SF 28' 'FS 20' 2.0
'SF 28' 'FS 60' 2.0
'SF 28' 'FS 30' 2.0
'SF 28' 'FS 48' 2.0
'SF 29' 'FS 52' 2.0
'SF 29' 'FS 71' 2.0
'SF 29' 'FS 39' 2.0
'SF 29' 'FS 33' 2.0
'SF 29' 'FS 14' 2.0
'SF 29' 'FS 13' 2.0
'SF 29' 'FS 9' 2.0
'SF 29' 'FS 8' 2.0
'SF 29' 'FS 20' 2.0
'SF 29' 'FS 31' 2.0
'SF 29' 'FS 2' 2.0
'SF 29' 'FS 68' 2.0
'SF 29' 'FS 21' 2.0
'SF 29' 'FS 45' 2.0
'SF 29' 'FS 62' 2.0
'SF 29' 'FS 66' 2.0
'SF 22' 'FS 33' 2.0
'SF 22' 'FS 2' 2.0
'SF 22' 'FS 11' 2.0
'SF 23' 'FS 72' 2.0
'SF 23' 'FS 30' 2.0
'SF 20' 'FS 23' 2.0
'SF 20' 'FS 61' 2.0
'SF 20' 'FS 71' 2.0
'SF 20' 'FS 38' 2.0
'SF 20' 'FS 66' 2.0
'SF 20' 'FS 49' 2.0
'SF 21' 'FS 57' 2.0
'SF 21' 'FS 76' 2.0
'SF 21' 'FS 74' 2.0
'SF 21' 'FS 73' 2.0
'SF 21' 'FS 9' 2.0
'SF 21' 'FS 8' 2.0
'SF 21' 'FS 20' 2.0
'SF 21' 'FS 60' 2.0
'SF 21' 'FS 58' 2.0
'SF 21' 'FS 34' 2.0
'SF 26' 'FS 51' 2.0
'SF 26' 'FS 58' 2.0
'SF 26' 'FS 13' 2.0
'SF 26' 'FS 68' 2.0
'SF 26' 'FS 46' 2.0
'SF 26' 'FS 21' 2.0
'SF 26' 'FS 28' 2.0
'SF 27' 'FS 51' 2.0
'SF 27' 'FS 59' 2.0
'SF 27' 'FS 38' 2.0
'SF 27' 'FS 33' 2.0
'SF 27' 'FS 34' 2.0
'SF 27' 'FS 27' 2.0
'SF 27' 'FS 20' 2.0
'SF 27' 'FS 41' 2.0
'SF 27' 'FS 48' 2.0
'SF 27' 'FS 23' 2.0
'SF 24' 'FS 63' 2.0
'SF 24' 'FS 52' 2.0
'SF 24' 'FS 57' 2.0
'SF 24' 'FS 18' 2.0
'SF 24' 'FS 30' 2.0
'SF 24' 'FS 37' 2.0
'SF 24' 'FS 16' 2.0
'SF 24' 'FS 3' 2.0
'SF 24' 'FS 43' 2.0
'SF 24' 'FS 20' 2.0
'SF 24' 'FS 21' 2.0
'SF 25' 'FS 51' 2.0
'SF 25' 'FS 50' 2.0
'SF 25' 'FS 59' 2.0
'SF 25' 'FS 72' 2.0
'SF 25' 'FS 70' 2.0
'SF 25' 'FS 14' 2.0
'SF 25' 'FS 47' 2.0
'FS 76' 'SF 7' 2.0
'FS 76' 'SF 76' 2.0
'FS 76' 'SF 70' 2.0
'FS 76' 'SF 54' 2.0
'FS 76' 'SF 35' 2.0
'FS 76' 'SF 50' 2.0
'FS 76' 'SF 63' 2.0
'FS 75' 'SF 66' 2.0
'FS 75' 'SF 47' 2.0
'FS 75' 'SF 41' 2.0
'FS 75' 'SF 49' 2.0
'FS 75' 'SF 91' 2.0
'FS 75' 'SF 15' 2.0
'FS 75' 'SF 74' 2.0
'FS 75' 'SF 71' 2.0
'FS 75' 'SF 31' 2.0
'FS 75' 'SF 39' 2.0
'FS 75' 'SF 52' 2.0
'FS 75' 'SF 80' 2.0
'FS 74' 'SF 67' 2.0
'FS 74' 'SF 56' 2.0
'FS 74' 'SF 46' 2.0
'FS 74' 'SF 64' 2.0
'FS 74' 'SF 95' 2.0
'FS 74' 'SF 15' 2.0
'FS 74' 'SF 39' 2.0
'FS 74' 'SF 52' 2.0
'FS 74' 'SF 59' 2.0
'FS 74' 'SF 51' 2.0
'FS 74' 'SF 89' 2.0
'FS 73' 'SF 72' 2.0
'FS 73' 'SF 67' 2.0
'FS 73' 'SF 56' 2.0
'FS 73' 'SF 43' 2.0
'FS 73' 'SF 1' 2.0
'FS 73' 'SF 54' 2.0
'FS 73' 'SF 31' 2.0
'FS 73' 'SF 32' 2.0
'FS 72' 'SF 56' 2.0
'FS 72' 'SF 14' 2.0
'FS 72' 'SF 51' 2.0
'FS 72' 'SF 71' 2.0
'FS 72' 'SF 34' 2.0
'FS 72' 'SF 80' 2.0
'FS 71' 'SF 1' 2.0
'FS 71' 'SF 7' 2.0
'FS 71' 'SF 9' 2.0
'FS 71' 'SF 77' 2.0
'FS 71' 'SF 88' 2.0
'FS 71' 'SF 50' 2.0
'FS 71' 'SF 82' 2.0
'FS 70' 'SF 72' 2.0
'FS 70' 'SF 67' 2.0
'FS 70' 'SF 7' 2.0
'FS 70' 'SF 95' 2.0
'FS 70' 'SF 91' 2.0
'FS 70' 'SF 90' 2.0
'FS 70' 'SF 17' 2.0
'FS 70' 'SF 15' 2.0
'FS 70' 'SF 14' 2.0
'FS 70' 'SF 51' 2.0
'FS 70' 'SF 55' 2.0
'FS 70' 'SF 54' 2.0
'FS 70' 'SF 58' 2.0
'FS 70' 'SF 39' 2.0
'FS 70' 'SF 52' 2.0
'FS 70' 'SF 57' 2.0
'FS 70' 'SF 83' 2.0
'FS 70' 'SF 84' 2.0
'FS 70' 'SF 49' 2.0
'SF 17' 'FS 52' 2.0
'SF 17' 'FS 54' 2.0
'SF 17' 'FS 14' 2.0
'SF 17' 'FS 37' 2.0
'SF 17' 'FS 12' 2.0
'SF 17' 'FS 6' 2.0
'SF 17' 'FS 20' 2.0
'SF 17' 'FS 66' 2.0
'SF 16' 'FS 18' 2.0
'SF 16' 'FS 2' 2.0
'SF 16' 'FS 24' 2.0
'SF 16' 'FS 28' 2.0
'SF 15' 'FS 57' 2.0
'SF 15' 'FS 68' 2.0
'SF 15' 'FS 26' 2.0
'SF 14' 'FS 54' 2.0
'SF 14' 'FS 59' 2.0
'SF 14' 'FS 33' 2.0
'SF 14' 'FS 14' 2.0
'SF 14' 'FS 6' 2.0
'SF 14' 'FS 1' 2.0
'SF 14' 'FS 21' 2.0
'SF 14' 'FS 61' 2.0
'SF 14' 'FS 34' 2.0
'SF 12' 'FS 7' 2.0
'SF 11' 'FS 50' 2.0
'SF 11' 'FS 55' 2.0
'SF 11' 'FS 54' 2.0
'SF 11' 'FS 38' 2.0
'SF 11' 'FS 33' 2.0
'SF 11' 'FS 46' 2.0
'SF 11' 'FS 20' 2.0
'SF 11' 'FS 44' 2.0
'SF 11' 'FS 63' 2.0
'SF 11' 'FS 58' 2.0
'SF 10' 'FS 38' 2.0
'SF 10' 'FS 17' 2.0
'SF 10' 'FS 20' 2.0
'SF 19' 'FS 65' 2.0
'SF 19' 'FS 52' 2.0
'SF 19' 'FS 18' 2.0
'SF 19' 'FS 43' 2.0
'SF 19' 'FS 21' 2.0
'SF 19' 'FS 48' 2.0
'SF 18' 'FS 63' 2.0
'SF 18' 'FS 54' 2.0
'SF 18' 'FS 56' 2.0
'SF 18' 'FS 59' 2.0
'SF 18' 'FS 17' 2.0
'SF 18' 'FS 13' 2.0
'SF 18' 'FS 20' 2.0
'SF 18' 'FS 44' 2.0
'SF 18' 'FS 61' 2.0
'SF 96' 'FS 21' 2.0
'SF 96' 'FS 50' 2.0
'SF 96' 'FS 33' 2.0
'SF 96' 'FS 16' 2.0
'SF 96' 'FS 31' 2.0
'SF 96' 'FS 2' 2.0
'SF 96' 'FS 47' 2.0
'SF 96' 'FS 65' 2.0
'SF 95' 'FS 50' 2.0
'SF 95' 'FS 56' 2.0
'SF 95' 'FS 3' 2.0
'SF 95' 'FS 61' 2.0
'FS 68' 'SF 63' 2.0
'FS 68' 'SF 61' 2.0
'FS 68' 'SF 90' 2.0
'FS 68' 'SF 76' 2.0
'FS 68' 'SF 82' 2.0
'FS 69' 'SF 92' 2.0
'FS 69' 'SF 82' 2.0
'SF 94' 'FS 46' 2.0
'FS 60' 'SF 67' 2.0
'FS 60' 'SF 60' 2.0
'FS 60' 'SF 61' 2.0
'FS 60' 'SF 2' 2.0
'FS 60' 'SF 42' 2.0
'FS 60' 'SF 92' 2.0
'SF 93' 'FS 50' 2.0
'SF 93' 'FS 17' 2.0
'FS 62' 'SF 41' 2.0
'FS 62' 'SF 68' 2.0
'FS 62' 'SF 2' 2.0
'FS 62' 'SF 9' 2.0
'FS 62' 'SF 52' 2.0
'FS 62' 'SF 77' 2.0
'FS 62' 'SF 31' 2.0
'FS 62' 'SF 37' 2.0
'FS 62' 'SF 74' 2.0
'FS 62' 'SF 88' 2.0
'FS 62' 'SF 82' 2.0
'FS 62' 'SF 84' 2.0
'FS 63' 'SF 66' 2.0
'FS 63' 'SF 62' 2.0
'FS 63' 'SF 56' 2.0
'FS 63' 'SF 61' 2.0
'FS 63' 'SF 42' 2.0
'FS 63' 'SF 70' 2.0
'FS 63' 'SF 54' 2.0
'FS 63' 'SF 31' 2.0
'FS 63' 'SF 63' 2.0
'FS 64' 'SF 67' 2.0
'FS 64' 'SF 8' 2.0
'FS 64' 'SF 91' 2.0
'FS 64' 'SF 39' 2.0
'FS 64' 'SF 72' 2.0
'FS 64' 'SF 36' 2.0
'FS 64' 'SF 86' 2.0
'FS 65' 'SF 45' 2.0
'FS 65' 'SF 46' 2.0
'FS 65' 'SF 8' 2.0
'FS 65' 'SF 58' 2.0
'FS 65' 'SF 36' 2.0
'FS 65' 'SF 64' 2.0
'FS 65' 'SF 88' 2.0
'FS 65' 'SF 87' 2.0
'FS 66' 'SF 44' 2.0
'FS 66' 'SF 39' 2.0
'FS 66' 'SF 51' 2.0
'FS 66' 'SF 79' 2.0
'FS 66' 'SF 88' 2.0
'FS 10' 'SF 60' 2.0
'FS 13' 'SF 65' 2.0
'FS 13' 'SF 91' 2.0
'FS 13' 'SF 52' 2.0
'FS 13' 'SF 85' 2.0
'FS 61' 'SF 67' 2.0
'FS 61' 'SF 63' 2.0
'FS 61' 'SF 7' 2.0
'FS 61' 'SF 6' 2.0
'FS 61' 'SF 71' 2.0
'SF 90' 'FS 58' 2.0
'SF 90' 'FS 34' 2.0
'SF 90' 'FS 6' 2.0
'SF 90' 'FS 24' 2.0
'SF 90' 'FS 43' 2.0
'FS 19' 'SF 56' 2.0
'FS 19' 'SF 76' 2.0
'FS 19' 'SF 35' 2.0
'FS 19' 'SF 87' 2.0
'FS 18' 'SF 66' 2.0
'FS 18' 'SF 63' 2.0
'FS 18' 'SF 92' 2.0
'FS 18' 'SF 65' 2.0
'FS 18' 'SF 38' 2.0
'FS 18' 'SF 51' 2.0
'FS 18' 'SF 54' 2.0
'FS 18' 'SF 31' 2.0
'FS 18' 'SF 33' 2.0
'FS 18' 'SF 74' 2.0
'FS 15' 'SF 3' 2.0
'FS 15' 'SF 8' 2.0
'FS 15' 'SF 73' 2.0
'FS 14' 'SF 47' 2.0
'FS 14' 'SF 71' 2.0
'FS 14' 'SF 32' 2.0
'FS 14' 'SF 38' 2.0
'FS 14' 'SF 88' 2.0
'FS 17' 'SF 44' 2.0
'FS 17' 'SF 1' 2.0
'FS 17' 'SF 8' 2.0
'FS 17' 'SF 58' 2.0
'FS 17' 'SF 38' 2.0
'FS 17' 'SF 51' 2.0
'FS 17' 'SF 70' 2.0
'FS 17' 'SF 55' 2.0
'FS 17' 'SF 59' 2.0
'FS 17' 'SF 78' 2.0
'FS 17' 'SF 74' 2.0
'FS 17' 'SF 88' 2.0
'FS 17' 'SF 89' 2.0
'FS 17' 'SF 80' 2.0
'FS 17' 'SF 81' 2.0
'FS 17' 'SF 87' 2.0
'FS 17' 'SF 63' 2.0
'FS 16' 'SF 41' 2.0
'FS 16' 'SF 7' 2.0
'FS 16' 'SF 92' 2.0
'FS 16' 'SF 34' 2.0
'FS 16' 'SF 74' 2.0
'FS 16' 'SF 88' 2.0
'FS 16' 'SF 80' 2.0
'FS 11' 'SF 41' 2.0
'FS 11' 'SF 7' 2.0
'FS 11' 'SF 56' 2.0
'FS 11' 'SF 58' 2.0
'FS 11' 'SF 35' 2.0
'FS 11' 'SF 32' 2.0
'FS 11' 'SF 81' 2.0
'SF 92' 'FS 53' 2.0
'SF 92' 'FS 38' 2.0
'SF 92' 'FS 40' 2.0
'SF 92' 'FS 27' 2.0
'SF 91' 'FS 36' 2.0
'SF 91' 'FS 32' 2.0
'SF 91' 'FS 45' 2.0
'FS 12' 'SF 73' 2.0
'FS 12' 'SF 66' 2.0
'FS 12' 'SF 79' 2.0
'FS 12' 'SF 8' 2.0
'FS 12' 'SF 43' 2.0
'FS 12' 'SF 30' 2.0
'FS 12' 'SF 57' 2.0
'SF 74' 'FS 39' 2.0
'SF 74' 'FS 23' 2.0
'SF 74' 'FS 25' 2.0
'SF 74' 'FS 2' 2.0
'SF 74' 'FS 44' 2.0
'SF 74' 'FS 45' 2.0
'SF 74' 'FS 37' 2.0
'SF 74' 'FS 48' 2.0
'SF 77' 'FS 37' 2.0
'SF 77' 'FS 36' 2.0
'SF 77' 'FS 2' 2.0
'SF 76' 'FS 33' 2.0
'SF 76' 'FS 37' 2.0
'FS 9' 'SF 72' 2.0
'FS 9' 'SF 67' 2.0
'FS 9' 'SF 41' 2.0
'FS 9' 'SF 58' 2.0
'FS 9' 'SF 68' 2.0
'FS 9' 'SF 31' 2.0
'FS 9' 'SF 32' 2.0
'FS 9' 'SF 36' 2.0
'FS 9' 'SF 88' 2.0
'FS 8' 'SF 41' 2.0
'FS 8' 'SF 58' 2.0
'FS 8' 'SF 30' 2.0
'FS 8' 'SF 33' 2.0
'FS 8' 'SF 88' 2.0
'FS 8' 'SF 82' 2.0
'SF 73' 'FS 55' 2.0
'SF 73' 'FS 6' 2.0
'SF 73' 'FS 31' 2.0
'SF 73' 'FS 22' 2.0
'SF 72' 'FS 59' 2.0
'SF 72' 'FS 40' 2.0
'FS 5' 'SF 49' 2.0
'FS 5' 'SF 57' 2.0
'FS 5' 'SF 80' 2.0
'FS 5' 'SF 81' 2.0
'FS 5' 'SF 87' 2.0
'FS 4' 'SF 78' 2.0
'FS 4' 'SF 37' 2.0
'FS 7' 'SF 70' 2.0
'FS 7' 'SF 33' 2.0
'FS 6' 'SF 64' 2.0
'FS 6' 'SF 62' 2.0
'FS 6' 'SF 2' 2.0
'FS 6' 'SF 4' 2.0
'FS 6' 'SF 41' 2.0
'FS 6' 'SF 43' 2.0
'FS 6' 'SF 33' 2.0
'FS 6' 'SF 37' 2.0
'FS 6' 'SF 81' 2.0
'FS 1' 'SF 33' 2.0
'FS 1' 'SF 79' 2.0
'FS 1' 'SF 50' 2.0
'SF 78' 'FS 54' 2.0
'SF 78' 'FS 56' 2.0
'SF 78' 'FS 45' 2.0
'SF 78' 'FS 44' 2.0
'FS 3' 'SF 44' 2.0
'FS 3' 'SF 45' 2.0
'FS 3' 'SF 79' 2.0
'FS 3' 'SF 39' 2.0
'FS 3' 'SF 52' 2.0
'FS 3' 'SF 80' 2.0
'FS 2' 'SF 66' 2.0
'FS 2' 'SF 56' 2.0
'FS 2' 'SF 52' 2.0
'FS 2' 'SF 54' 2.0
'FS 2' 'SF 88' 2.0
'FS 2' 'SF 82' 2.0
'FS 2' 'SF 83' 2.0
'FS 2' 'SF 86' 2.0
'SF 88' 'FS 54' 2.0
'SF 88' 'FS 38' 2.0
'SF 88' 'FS 37' 2.0
'SF 88' 'FS 32' 2.0
'SF 88' 'FS 22' 2.0
'SF 88' 'FS 45' 2.0
'SF 88' 'FS 49' 2.0
'SF 88' 'FS 48' 2.0
'SF 89' 'FS 44' 2.0
'SF 89' 'FS 39' 2.0
'SF 89' 'FS 38' 2.0
'SF 80' 'FS 30' 2.0
'SF 71' 'FS 51' 2.0
'SF 71' 'FS 44' 2.0
'SF 71' 'FS 45' 2.0
'SF 71' 'FS 34' 2.0
'SF 82' 'FS 23' 2.0
'SF 82' 'FS 56' 2.0
'SF 82' 'FS 32' 2.0
'SF 82' 'FS 27' 2.0
'SF 82' 'FS 46' 2.0
'SF 82' 'FS 37' 2.0
'SF 82' 'FS 49' 2.0
'SF 83' 'FS 51' 2.0
'SF 83' 'FS 52' 2.0
'SF 83' 'FS 33' 2.0
'SF 83' 'FS 41' 2.0
'SF 83' 'FS 21' 2.0
'SF 83' 'FS 23' 2.0
'SF 83' 'FS 45' 2.0
'SF 84' 'FS 21' 2.0
'SF 84' 'FS 51' 2.0
'SF 84' 'FS 52' 2.0
'SF 84' 'FS 57' 2.0
'SF 84' 'FS 20' 2.0
'SF 84' 'FS 31' 2.0
'SF 84' 'FS 40' 2.0
'SF 84' 'FS 28' 2.0
'SF 85' 'FS 56' 2.0
'SF 86' 'FS 55' 2.0
'SF 70' 'FS 51' 2.0
'SF 70' 'FS 55' 2.0
'SF 70' 'FS 33' 2.0
'SF 70' 'FS 24' 2.0
'SF 70' 'FS 49' 2.0
'SF 70' 'FS 28' 2.0
'SF 70' 'FS 29' 2.0
'SF 70' 'FS 58' 2.0
'SF 66' 'FS 53' 2.0
'SF 66' 'FS 43' 2.0
'SF 66' 'FS 44' 2.0
'SF 66' 'FS 58' 2.0
'SF 67' 'FS 37' 2.0
'SF 67' 'FS 25' 2.0
'SF 64' 'FS 39' 2.0
'SF 64' 'FS 33' 2.0
'SF 64' 'FS 37' 2.0
'SF 62' 'FS 52' 2.0
'SF 62' 'FS 46' 2.0
'SF 62' 'FS 28' 2.0
